categoria,categoriaF,categoriaS,ciudad,ciudadF,comunidad,comunidadF,contenido,creador,discapacidad,educacion,educacionF,educacionReq,educacionReqF,educacionS,email,empresaSocial,fechaCreacion,fechaCreacionBoost,fechaCreacionPortal,fechaRevision,id,jornada,jornadaF,localizacion,minExperiencia,oReq,oferta,origen,pais,paisF,paisS,provincia,provinciaF,provinciaLimitrofe,provinciaS,salarioMax,salarioMin,score,speState,speStateId,subcategoria,subcategoriaF,subcategoriaS,telefono,tipoContratoN,titulo,trabajosOfertados,url,verMail,verTelefono,web
06,COMERCIAL/VENTAS,COMERCIAL/VENTAS,17150,Riudellots de la Selva,9,CATALUÑA,"IMPORTANTE EMPRESA DEL SECTOR DE LA DISTRIBUCIÓN, TRANSPORTE Y LOGÍSTICA, SELECCIONA  UN/A MOZO/A DE ALMACÉN PARA SUS INSTALACIONES.  SE OFRECE: CONTRATO DEL 02/11/2018 AL 18/01/2019 EN HORARIO DE LUNES A VIERNES DE 07:00H A 09:00H Y DE 17:00H A 19:00H. SALARIO DE 7,58 ?/H BRUTOS<br> Datos de contacto: <br>CÓDIGO DE OFERTA: 092018033866 La inscripción a esta oferta se efectúa a través del portal Feina Activa (https://feinaactiva.gencat.cat/web/guest/home ), donde encontrará más información sobre los detalles del puesto de trabajo. Puede acceder a la oferta indicando la referencia (Referencia número:4361052) en la búsqueda avanzada de Feina Activa. Para optar a las ofertas de este portal, se precisa una inscripción previa en él.",NA,False,1,Sin estudios,NA,NA,Sin estudios,NA,False,2018-11-03T06:09:43Z,2018-11-03T00:00:00Z,2018-11-02T00:00:00Z,2018-11-03T22:38:38Z,1672464984,3,INDIFERENTE,"41.9010061,2.8026192",NA,NA,NA,SNE,724,ESPAÑA,ESPAÑA,17,GIRONA,['GIRONA'],GIRONA,NA,NA,1.1720339,Activa,1,06001,AGENTES COMERCIALES/REPRESENTANTES,AGENTES COMERCIALES/REPRESENTANTES,NA,3,MOZO DE ALMACÉN 20H/SEMANALES (PARTIDO),1,#,NA,NA,NA
15,FÁBRICAS/INDUSTRIA,FÁBRICAS/INDUSTRIA,08184,Rubí,9,CATALUÑA,"IMAN TEMPORING PRECISA INCORPORAR PARA IMPORTANTE EMPRESA DEL SECTOR SERVICIOS VARIOS CONTADORES/AS DE PASAJEROS/AS  FUNCIONES: CONTAR PASAJEROS EN LA ESTACIÓN DE TREN SE OFRECE: CONTRATO PARA LOS DÍAS 8 Y 13  DE NOVIEMBRE EN TURNOS DE MAÑANA O TARDE.  SALARIO 5.93 ? B/H<br> Datos de contacto: <br>CÓDIGO DE OFERTA: 092018033865 La inscripción a esta oferta se efectúa a través del portal Feina Activa (https://feinaactiva.gencat.cat/web/guest/home ), donde encontrará más información sobre los detalles del puesto de trabajo. Puede acceder a la oferta indicando la referencia (Referencia número:4361046) en la búsqueda avanzada de Feina Activa. Para optar a las ofertas de este portal, se precisa una inscripción previa en él.",NA,False,1,Sin estudios,NA,NA,Sin estudios,NA,False,2018-11-03T06:09:43Z,2018-11-03T00:00:00Z,2018-11-02T00:00:00Z,2018-11-03T22:38:37Z,1672464983,3,INDIFERENTE,"41.4971174,2.0349243",NA,NA,NA,SNE,724,ESPAÑA,ESPAÑA,8,BARCELONA,['BARCELONA'],BARCELONA,NA,NA,1.1720339,Activa,1,15001,ARTESANÍA/OFICIOS,ARTESANÍA/OFICIOS,NA,3,CONTADORES/AS PASAJEROS,1,#,NA,NA,NA
12,DIRECTIVOS,DIRECTIVOS,08019,Barcelona,9,CATALUÑA,"IMPORTANTE EMPRESA DEL SECTOR SERVICIOS PRECISA INCORPORAR EN SU OFICINA CENTRAL DE BARCELONA UN RESPONSABLE DEL SERVICIO DE LIMPIEZA.<br> Datos de contacto: <br>CÓDIGO DE OFERTA: 092018033868 La inscripción a esta oferta se efectúa a través del portal Feina Activa (https://feinaactiva.gencat.cat/web/guest/home ), donde encontrará más información sobre los detalles del puesto de trabajo. Puede acceder a la oferta indicando la referencia (Referencia número:4357886) en la búsqueda avanzada de Feina Activa. Para optar a las ofertas de este portal, se precisa una inscripción previa en él.",NA,False,6,"FP II, Ciclo de Grado Superior",NA,NA,"FP II, Ciclo de Grado Superior",NA,False,2018-11-03T06:09:44Z,2018-11-03T00:00:00Z,2018-11-02T00:00:00Z,2018-11-03T22:38:40Z,1672464986,3,INDIFERENTE,"41.3850639,2.1734035",NA,NA,NA,SNE,724,ESPAÑA,ESPAÑA,8,BARCELONA,['BARCELONA'],BARCELONA,NA,NA,1.1720339,Activa,1,12001,AREA DIRECTIVA,AREA DIRECTIVA,NA,3,RESPONSABLE SERVICIOS DE LIMPIEZA,1,#,NA,NA,NA
13,EDUCACIÓN/SERVICIOS SOCIALES,EDUCACIÓN/SERVICIOS SOCIALES,17023,Blanes,9,CATALUÑA,"SE NECESITA UN/A FORMADOR/A PARA IMPARTIR CLASES DE ESCAPARATISMO EN MALGRAT DE MAR.<br> Datos de contacto: <br>CÓDIGO DE OFERTA: 092018033867 La inscripción a esta oferta se efectúa a través del portal Feina Activa (https://feinaactiva.gencat.cat/web/guest/home ), donde encontrará más información sobre los detalles del puesto de trabajo. Puede acceder a la oferta indicando la referencia (Referencia número:4338640) en la búsqueda avanzada de Feina Activa. Para optar a las ofertas de este portal, se precisa una inscripción previa en él.",NA,False,1,Sin estudios,NA,NA,Sin estudios,NA,False,2018-11-03T06:09:44Z,2018-11-03T00:00:00Z,2018-11-02T00:00:00Z,2018-11-03T22:38:39Z,1672464985,3,INDIFERENTE,"41.6759954,2.7902289",NA,NA,NA,SNE,724,ESPAÑA,ESPAÑA,17,GIRONA,['GIRONA'],GIRONA,NA,NA,1.1720339,Activa,1,13009,OTRAS ACTIVIDADES,OTRAS ACTIVIDADES,NA,4,FORMADOR ESCAPARATISMO,1,#,NA,NA,NA
13,EDUCACIÓN/SERVICIOS SOCIALES,EDUCACIÓN/SERVICIOS SOCIALES,08044,Capellades,9,CATALUÑA,"AUXILIAR DE SERVICIOS. TURNOS MAYORITARIAMENTE DE NOCHE. LOS TURNOS EN LABORABLES SON DE 23 A 7 Y EN FESTIVOS Y FINES DE SEMANA DE 19 A 7 HORAS.<br> Datos de contacto: <br>CÓDIGO DE OFERTA: 092018033990 La inscripción a esta oferta se efectúa a través del portal Feina Activa (https://feinaactiva.gencat.cat/web/guest/home ), donde encontrará más información sobre los detalles del puesto de trabajo. Puede acceder a la oferta indicando la referencia (Referencia número:4354851) en la búsqueda avanzada de Feina Activa. Para optar a las ofertas de este portal, se precisa una inscripción previa en él.",NA,False,4,Bachillerato,NA,NA,Bachillerato,NA,False,2018-11-03T06:10:21Z,2018-11-03T00:00:00Z,2018-11-02T00:00:00Z,2018-11-03T22:40:35Z,1672465109,3,INDIFERENTE,"41.5309648,1.685923",NA,NA,NA,SNE,724,ESPAÑA,ESPAÑA,8,BARCELONA,['BARCELONA'],BARCELONA,NA,NA,1.1720339,Activa,1,13002,ASISTENCIA E INTEGRACIÓN SOCIAL,ASISTENCIA E INTEGRACIÓN SOCIAL,NA,2,AUXILIAR DE SERVICIOS PARA CAPELLADES,1,#,NA,NA,NA
08,CONDUCTORES/TRANSPORTE,CONDUCTORES/TRANSPORTE,08019,Barcelona,9,CATALUÑA,"EMPRESA DEDICADA AL SECTOR DE LA MENSAJERÍA SELECCIONA UN MENSAJERO REPARTIDOR CON VEHÍCULO PROPIO PARA SU DELEGACIÓN EN BARCELONA<br> Datos de contacto: <br>CÓDIGO DE OFERTA: 092018033991 La inscripción a esta oferta se efectúa a través del portal Feina Activa (https://feinaactiva.gencat.cat/web/guest/home ), donde encontrará más información sobre los detalles del puesto de trabajo. Puede acceder a la oferta indicando la referencia (Referencia número:4354840) en la búsqueda avanzada de Feina Activa. Para optar a las ofertas de este portal, se precisa una inscripción previa en él.",NA,False,1,Sin estudios,NA,NA,Sin estudios,NA,False,2018-11-03T06:10:21Z,2018-11-03T00:00:00Z,2018-11-02T00:00:00Z,2018-11-03T22:40:36Z,1672465110,3,INDIFERENTE,"41.3850639,2.1734035",NA,NA,NA,SNE,724,ESPAÑA,ESPAÑA,8,BARCELONA,['BARCELONA'],BARCELONA,NA,NA,1.1720339,Activa,1,08003,REPARTO DE MERCANCÍAS,REPARTO DE MERCANCÍAS,NA,4,MENSAJERO REPARTIDOR,1,#,NA,NA,NA
05,ARQUITECTURA/DISEÑO,ARQUITECTURA/DISEÑO,08125,Montcada i Reixac,9,CATALUÑA,"DELINEANT (XARXES DE FTTH) AMB AUTOCAD<br> Datos de contacto: <br>CÓDIGO DE OFERTA: 092018033988 La inscripción a esta oferta se efectúa a través del portal Feina Activa (https://feinaactiva.gencat.cat/web/guest/home ), donde encontrará más información sobre los detalles del puesto de trabajo. Puede acceder a la oferta indicando la referencia (Referencia número:4361088) en la búsqueda avanzada de Feina Activa. Para optar a las ofertas de este portal, se precisa una inscripción previa en él.",NA,False,1,Sin estudios,NA,NA,Sin estudios,NA,False,2018-11-03T06:10:20Z,2018-11-03T00:00:00Z,2018-11-02T00:00:00Z,2018-11-03T22:40:33Z,1672465107,3,INDIFERENTE,"41.4931546,2.181871000000001",NA,NA,NA,SNE,724,ESPAÑA,ESPAÑA,8,BARCELONA,['BARCELONA'],BARCELONA,NA,NA,1.1720339,Activa,1,05003,DELINEANTES/PROYECTISTAS,DELINEANTES/PROYECTISTAS,NA,3,DELINEANT,1,#,NA,NA,NA
01,ADMINISTRACIÓN,ADMINISTRACIÓN,08019,Barcelona,9,CATALUÑA,"SELECCIONAMOS ADMINISTRATIVO/A PARA DEPARTAMENTO DE OPERACIONES EN EMPRESA DEDICADA AL SECTOR DE LOS FACILITY SERVICES SITUADA EN BARCELONA CIUDAD Y CERCANÍAS. SE ENCARGARÁ DE LA GESTIÓN Y SUPERVISIÓN DEL SERVICIO DE LIMPIEZA DE OFICINAS REALIZANDO LA PLANIFICACIÓN Y LA COORDINACIÓN DE TRABAJADORES/AS, LA CONTRATACIÓN Y LA FORMACIÓN DE TODOS LOS EMPLEADOS A CARGO, RECLAMACIÓN Y DERIVACIÓN DE DOCUMENTACIÓN RELACIONADA ADEMÁS DE LA RESOLUCIÓN DE LAS INCIDENCIAS QUE PUEDAN SURGIR. LA SUPERVISIÓN DE LOS DIFERENTES CENTROS SE REALIZARÁ DE MANERA PRESENCIAL SEMANALMENTE, PARA ELLO SE UTILIZARÁ VEHÍCULO DE EMPRESA. JORNADA LABORAL DE 40H/S REPARTIDAS DE LUNES A VIERNES EN HORARIO DE 8H A 17H. RETRIBUCIÓN APROXIMADA DE 17.000? BRUTOS ANUALES. IMPRESCINDIBLE: CATALÁN-CASTELLANO BILINGüE EXPERIENCIA EN GESTIÓN DE PERSONAL, PREFERIBLEMENTE EN ÁMBITO SERVICIOS O SECTOR LOGÍSTICO. DOMINIO DEL PAQUETE OFFICE (WORD Y EXCEL) CARNET DE CONDUCIR Y ESTAR HABITUADO A ELLO.<br> Datos de contacto: <br>CÓDIGO DE OFERTA: 092018033989 La inscripción a esta oferta se efectúa a través del portal Feina Activa (https://feinaactiva.gencat.cat/web/guest/home ), donde encontrará más información sobre los detalles del puesto de trabajo. Puede acceder a la oferta indicando la referencia (Referencia número:4361034) en la búsqueda avanzada de Feina Activa. Para optar a las ofertas de este portal, se precisa una inscripción previa en él.",NA,False,5,"FP I, Ciclo de Grado Medio",NA,NA,"FP I, Ciclo de Grado Medio",NA,False,2018-11-03T06:10:20Z,2018-11-03T00:00:00Z,2018-11-02T00:00:00Z,2018-11-03T22:40:34Z,1672465108,3,INDIFERENTE,"41.3850639,2.1734035",NA,NA,NA,SNE,724,ESPAÑA,ESPAÑA,8,BARCELONA,['BARCELONA'],BARCELONA,NA,NA,1.1720339,Activa,1,01001,ADMINISTRATIVOS,ADMINISTRATIVOS,NA,3,ADMINISTRATIVO/A DPTO. OPERACIONES,1,#,NA,NA,NA
15,FÁBRICAS/INDUSTRIA,FÁBRICAS/INDUSTRIA,08123,Molins de Rei,9,CATALUÑA,"EMPRESA DEL SECTOR DE LA AUTOMOCIÓN BUSCA INCORPORAR A SU EQUIPO DOS MECÁNICOS DE PLANTA DE FABRICACIÓN.  SE OFRECE: CONTRATO DE 6 MESES CON POSIBILIDAD DE FORMAR PARTE DE LA EMPRESA UNA VEZ ACABADO EL PERIÓDO.<br> Datos de contacto: <br>CÓDIGO DE OFERTA: 092018033986 La inscripción a esta oferta se efectúa a través del portal Feina Activa (https://feinaactiva.gencat.cat/web/guest/home ), donde encontrará más información sobre los detalles del puesto de trabajo. Puede acceder a la oferta indicando la referencia (Referencia número:4361079) en la búsqueda avanzada de Feina Activa. Para optar a las ofertas de este portal, se precisa una inscripción previa en él.",NA,False,6,"FP II, Ciclo de Grado Superior",NA,NA,"FP II, Ciclo de Grado Superior",NA,False,2018-11-03T06:10:20Z,2018-11-03T00:00:00Z,2018-11-02T00:00:00Z,2018-11-03T22:40:31Z,1672465105,3,INDIFERENTE,"41.4134488,2.0182425",NA,NA,NA,SNE,724,ESPAÑA,ESPAÑA,8,BARCELONA,['BARCELONA'],BARCELONA,NA,NA,1.1720339,Activa,1,15004,PEONES/OPERARIOS/MANIPULADORES,PEONES/OPERARIOS/MANIPULADORES,NA,3,MECÁNICO DE MANTENIMIENTO,1,#,NA,NA,NA
05,ARQUITECTURA/DISEÑO,ARQUITECTURA/DISEÑO,08180,Ripollet,9,CATALUÑA,"PROFESIONAL ESPECIALIZADO EN EL TRATAMIENTO,CONFECCIÓN, VERIFICACIÓN Y MANIPULACIÓN DE TRAJES DE CUERO Y PRENDAS DE CADURA Y PROTECCIÓN<br> Datos de contacto: <br>CÓDIGO DE OFERTA: 092018033987 La inscripción a esta oferta se efectúa a través del portal Feina Activa (https://feinaactiva.gencat.cat/web/guest/home ), donde encontrará más información sobre los detalles del puesto de trabajo. Puede acceder a la oferta indicando la referencia (Referencia número:4354824) en la búsqueda avanzada de Feina Activa. Para optar a las ofertas de este portal, se precisa una inscripción previa en él.",NA,False,2,Estudios primarios,NA,NA,Estudios primarios,NA,False,2018-11-03T06:10:20Z,2018-11-03T00:00:00Z,2018-11-02T00:00:00Z,2018-11-03T22:40:32Z,1672465106,3,INDIFERENTE,"41.49845,2.1569325",NA,NA,NA,SNE,724,ESPAÑA,ESPAÑA,8,BARCELONA,['BARCELONA'],BARCELONA,NA,NA,1.1720339,Activa,1,05005,DISEÑO INDUSTRIAL,DISEÑO INDUSTRIAL,NA,3,PROF. OFIC ESP.TRATAM Y MANIP TRAJE CUERO Y CADURA,1,#,NA,NA,NA
13,EDUCACIÓN/SERVICIOS SOCIALES,EDUCACIÓN/SERVICIOS SOCIALES,08158,El Papiol,9,CATALUÑA,"TENO PRECISA INCORPORAR PER ESCOLA DEL PAPIOL A MONITORS/ES DE MENJADOR. LES TASQUES SERAN LES PRòPIES D'UN MONITOR DE MENJADOR: EDUCAR EN HàBITS HIGIèNICS I ALIMENTARIS, DINAMITZAR EL GRUP A TRAVÉS DE JOCS I ACTIVITATS, I VETLLAR PEL GRUP D'INFANTS ASSIGNAT. HORARI DE 14:00 A 15:30 H. DATA D'INICI: INCORPORACIÓ IMMEDIATA  CONTRACTE: OBRA I SERVEI.  TIPO DE PUESTO: TEMPORAL<br> Datos de contacto: <br>CÓDIGO DE OFERTA: 092018033984 La inscripción a esta oferta se efectúa a través del portal Feina Activa (https://feinaactiva.gencat.cat/web/guest/home ), donde encontrará más información sobre los detalles del puesto de trabajo. Puede acceder a la oferta indicando la referencia (Referencia número:4357910) en la búsqueda avanzada de Feina Activa. Para optar a las ofertas de este portal, se precisa una inscripción previa en él.",NA,False,1,Sin estudios,NA,NA,Sin estudios,NA,False,2018-11-03T06:10:19Z,2018-11-03T00:00:00Z,2018-11-02T00:00:00Z,2018-11-03T22:40:29Z,1672465103,3,INDIFERENTE,"41.43823769999999,2.0099477",NA,NA,NA,SNE,724,ESPAÑA,ESPAÑA,8,BARCELONA,['BARCELONA'],BARCELONA,NA,NA,1.1720339,Activa,1,13005,EDUCACIÓN INFANTIL,EDUCACIÓN INFANTIL,NA,3,MONITORS/ES DE MENJADOR EL PAPIOL (SUPLèNCIES),1,#,NA,NA,NA
15,FÁBRICAS/INDUSTRIA,FÁBRICAS/INDUSTRIA,25120,Lleida,9,CATALUÑA,"INCORPORACIÓN DE CARÁCTER ESTABLE EN SÓLIDA EMPRESA, SECTOR METAL, UBICADA ZONA DE LLEIDA.  SE REQUIERE TÉCNICO, CONOCEDOR DE PROCESOS DE FABRICACIÓN, AYUDARÁ EN LA PREPARACIÓN Y PLANIFICACIÓN DE LA FABRICACIÓN, FACILITANDO SOPORTE AL DIRECTOR DE FÁBRICA,  - PROGRAMACIÓN CNC LÁSER, ROBOT¿ - CONTROL Y REVISIÓN LISTAS DE MATERIAS Y RECURSOS. - GENERAR Y PONER AL DÍA DOCUMENTOS TÉCNICOS OFICIALES. - GENERAR DOCUMENTOS INTERNOS PARA EL PROCESO PRODUCTIVO, ORDENES DE TRABAJO, FICHAS DE APOYO<br> Datos de contacto: <br>CÓDIGO DE OFERTA: 092018033985 La inscripción a esta oferta se efectúa a través del portal Feina Activa (https://feinaactiva.gencat.cat/web/guest/home ), donde encontrará más información sobre los detalles del puesto de trabajo. Puede acceder a la oferta indicando la referencia (Referencia número:4354853) en la búsqueda avanzada de Feina Activa. Para optar a las ofertas de este portal, se precisa una inscripción previa en él.",NA,False,1,Sin estudios,NA,NA,Sin estudios,NA,False,2018-11-03T06:10:19Z,2018-11-03T00:00:00Z,2018-11-02T00:00:00Z,2018-11-03T22:40:30Z,1672465104,3,INDIFERENTE,"41.6175899,0.6200146",NA,NA,NA,SNE,724,ESPAÑA,ESPAÑA,25,LLEIDA,['LLEIDA'],LLEIDA,NA,NA,1.1720339,Activa,1,15008,MONTADORES Y ENSAMBLADORES,MONTADORES Y ENSAMBLADORES,NA,2,TÉC. GESTIÓN EN PRODUCCIÓN IND-1427,1,#,NA,NA,NA
15,FÁBRICAS/INDUSTRIA,FÁBRICAS/INDUSTRIA,08113,Manresa,9,CATALUÑA,"A MARLEX MANRESA SELECCIONEM UN/A OPERARI/A DE PONT GRÚA AMB EXPERIèNCIA DEMOSTRABLE PER EMPRESA UBICADA AL BAGES.  - DISPOSAR DE CARNET DE PONT GRUA - DISPONIBILITAT IMMEDIATA - DISPONIBILITAT PER DESPLAçAR-SE SENSE PROBLEMES FINS AL CENTRE DE TREBALL.  S'OFEREIX: - CONTRACTE PER ETT + POSSIBILITAT D'INCORPORACIÓ PER EMPRESA - HORARI: DE 8 A 13 I DE 15 A 18 HORES<br> Datos de contacto: <br>CÓDIGO DE OFERTA: 092018033982 La inscripción a esta oferta se efectúa a través del portal Feina Activa (https://feinaactiva.gencat.cat/web/guest/home ), donde encontrará más información sobre los detalles del puesto de trabajo. Puede acceder a la oferta indicando la referencia (Referencia número:4354806) en la búsqueda avanzada de Feina Activa. Para optar a las ofertas de este portal, se precisa una inscripción previa en él.",NA,False,1,Sin estudios,NA,NA,Sin estudios,NA,False,2018-11-03T06:10:18Z,2018-11-03T00:00:00Z,2018-11-02T00:00:00Z,2018-11-03T22:40:27Z,1672465101,3,INDIFERENTE,"41.7292826,1.8225154",NA,NA,NA,SNE,724,ESPAÑA,ESPAÑA,8,BARCELONA,['BARCELONA'],BARCELONA,NA,NA,1.1720339,Activa,1,15001,ARTESANÍA/OFICIOS,ARTESANÍA/OFICIOS,NA,3,OPERADOR/A PONT GRÚA,1,#,NA,NA,NA
10,DEPENDIENTES/INFORMACIÓN,DEPENDIENTES/INFORMACIÓN,08101,L' Hospitalet de Llobregat,9,CATALUÑA,"IMPORTANTE EMPRESA DE DISTRIBUCIÓN DE JUGUETES, PUERICULTURA Y HOBBY, CON DIVERSOS PUNTOS DE VENTA EN CATALUÑA BUSCA DEPENDIENTES/AS PARA NUESTRO PUNTO DE VENTA DE GRAN VIA II.  DISPONIBILIDAD PARA TRABAJAR DE LUNES A DOMINGO EN HORARIOS DE COMERCIO. DISPONIBILIDAD PARA TRABAJAR FINES DE SEMANA Y FESTIVOS TODO EL AÑO. DISPONIBILIDAD HORARIA COMPLETA PARA CUBRIR CON TURNOS ROTATIVOS.  BUSCAMOS PERSONAS ACTIVAS, POLIVALENTES, ORIENTADAS AL CLIENTE Y CON GANAS DE PODER DESARROLLARSE PROFESIONALMENTE EN UNA EMPRESA EN CONTINUO CRECIMIENTO.  SE VALORARÁ EXPERIENCIA.<br> Datos de contacto: <br>CÓDIGO DE OFERTA: 092018033983 La inscripción a esta oferta se efectúa a través del portal Feina Activa (https://feinaactiva.gencat.cat/web/guest/home ), donde encontrará más información sobre los detalles del puesto de trabajo. Puede acceder a la oferta indicando la referencia (Referencia número:4361062) en la búsqueda avanzada de Feina Activa. Para optar a las ofertas de este portal, se precisa una inscripción previa en él.",NA,False,1,Sin estudios,NA,NA,Sin estudios,NA,False,2018-11-03T06:10:19Z,2018-11-03T00:00:00Z,2018-11-02T00:00:00Z,2018-11-03T22:40:28Z,1672465102,3,INDIFERENTE,"41.3661865,2.1164942",NA,NA,NA,SNE,724,ESPAÑA,ESPAÑA,8,BARCELONA,['BARCELONA'],BARCELONA,NA,NA,1.1720339,Activa,1,10006,CAJEROS Y TAQUILLEROS,CAJEROS Y TAQUILLEROS,NA,3,DEPENDIENTE/A GRAN VIA II,1,#,NA,NA,NA
13,EDUCACIÓN/SERVICIOS SOCIALES,EDUCACIÓN/SERVICIOS SOCIALES,08096,Granollers,9,CATALUÑA,"SUBALTERN/A PER SUBSTITUCIONS DE CURTA DURADA A CENTRES EDUCATIUS.HORARI DE TARDA. ELS REQUISITS PER OCUPAR AQUEST LLOC SÓN: TITULACIÓ D¿ESTUDIS PRIMARIS I CONEIXEMENTS DE NIVELL INTERMEDI DE LLENGUA CATALANA (B2). L¿OCUPACIÓ D¿AQUEST LLOC DE TREBALL REQUEREIX NO HAVER ESTAT CONDEMNAT/DA PER SENTèNCIA FERMA PER ALGUN DELICTE CONTRA LA LLIBERTAT I LA INDEMNITAT SEXUALS, AIXÍ COM PER TRàFIC D¿ÉSSERS HUMANS, TAL COM DISPOSA L¿ARTICLE 13.5 DE LA LLEI ORGàNICA 1/1996, DE 15 DE GENER, DE PROTECCIÓ JURÍDICA DEL MENOR, MODIFICADA PER LA LLEI 26/2015, DE 28 DE JULIOL, DE MODIFICACIÓ DEL SISTEMA DE PROTECCIÓ A LA INFàNCIA I L¿ADOLESCèNCIA.<br> Datos de contacto: <br>CÓDIGO DE OFERTA: 092018033980 La inscripción a esta oferta se efectúa a través del portal Feina Activa (https://feinaactiva.gencat.cat/web/guest/home ), donde encontrará más información sobre los detalles del puesto de trabajo. Puede acceder a la oferta indicando la referencia (Referencia número:4357934) en la búsqueda avanzada de Feina Activa. Para optar a las ofertas de este portal, se precisa una inscripción previa en él.",NA,False,2,Estudios primarios,NA,NA,Estudios primarios,NA,False,2018-11-03T06:10:18Z,2018-11-03T00:00:00Z,2018-11-02T00:00:00Z,2018-11-03T22:40:25Z,1672465099,3,INDIFERENTE,"41.60619270000001,2.2870889",NA,NA,NA,SNE,724,ESPAÑA,ESPAÑA,8,BARCELONA,['BARCELONA'],BARCELONA,NA,NA,1.1720339,Activa,1,13005,EDUCACIÓN INFANTIL,EDUCACIÓN INFANTIL,NA,3,SUBALTERN/A A CENTRES EDUCATIUS-VALLèS ORIENTAL,1,#,NA,NA,NA
08,CONDUCTORES/TRANSPORTE,CONDUCTORES/TRANSPORTE,08305,Vilafranca del Penedès,9,CATALUÑA,"EMPRESA DEDICADA AL SECTOR DE LA MENSAJERÍA SELECCIONA UN MENSAJERO REPARTIDOR CON VEHÍCULO PROPIO PARA SU DELEGACIÓN EN VILAFRANCA.<br> Datos de contacto: <br>CÓDIGO DE OFERTA: 092018033981 La inscripción a esta oferta se efectúa a través del portal Feina Activa (https://feinaactiva.gencat.cat/web/guest/home ), donde encontrará más información sobre los detalles del puesto de trabajo. Puede acceder a la oferta indicando la referencia (Referencia número:4354841) en la búsqueda avanzada de Feina Activa. Para optar a las ofertas de este portal, se precisa una inscripción previa en él.",NA,False,1,Sin estudios,NA,NA,Sin estudios,NA,False,2018-11-03T06:10:18Z,2018-11-03T00:00:00Z,2018-11-02T00:00:00Z,2018-11-03T22:40:26Z,1672465100,3,INDIFERENTE,"41.3461265,1.6979398",NA,NA,NA,SNE,724,ESPAÑA,ESPAÑA,8,BARCELONA,['BARCELONA'],BARCELONA,NA,NA,1.1720339,Activa,1,08003,REPARTO DE MERCANCÍAS,REPARTO DE MERCANCÍAS,NA,4,MENSAJERO REPARTIDOR,1,#,NA,NA,NA
13,EDUCACIÓN/SERVICIOS SOCIALES,EDUCACIÓN/SERVICIOS SOCIALES,17186,Sarrià de Ter,9,CATALUÑA,"ACADèMIA D'ANGLèS DE NOVA OBERTURA DE SARRIà DE TER CERCA 1 PROFESSOR/A D'ANGLèS PEL CURS 2018-2019. - HORARI DE TARDES MAJORITàRIAMENT. - NECESSARI TENIR NIVELL ADVANCED (C1) PER FER CLASSE PER NIVELL FIRST CERTIFICATE. - INICI NOVEMBRE.<br> Datos de contacto: <br>CÓDIGO DE OFERTA: 092018033978 La inscripción a esta oferta se efectúa a través del portal Feina Activa (https://feinaactiva.gencat.cat/web/guest/home ), donde encontrará más información sobre los detalles del puesto de trabajo. Puede acceder a la oferta indicando la referencia (Referencia número:4354856) en la búsqueda avanzada de Feina Activa. Para optar a las ofertas de este portal, se precisa una inscripción previa en él.",NA,False,4,Bachillerato,NA,NA,Bachillerato,NA,False,2018-11-03T06:10:17Z,2018-11-03T00:00:00Z,2018-11-02T00:00:00Z,2018-11-03T22:40:24Z,1672465097,3,INDIFERENTE,"42.0127092,2.8147556",NA,NA,NA,SNE,724,ESPAÑA,ESPAÑA,17,GIRONA,['GIRONA'],GIRONA,NA,NA,1.1720339,Activa,1,13009,OTRAS ACTIVIDADES,OTRAS ACTIVIDADES,NA,3,PROFESSOR/A ANGLèS,1,#,NA,NA,NA
13,EDUCACIÓN/SERVICIOS SOCIALES,EDUCACIÓN/SERVICIOS SOCIALES,08148,Olivella,9,CATALUÑA,"TENO PRECISA INCORPORAR A MONITORS/ES PER FER SUPLèNCIES EN DIFENRETS ESCOLES DE LA ZONA D'OLIVELLA. LES TASQUES SERAN LES PRòPIES D'UN MONITOR DE MENJADOR: EDUCAR EN HàBITS HIGIèNICS I ALIMENTARIS, DINAMITZAR EL GRUP A TRAVÉS DE JOCS I ACTIVITATS, I VETLLAR PEL GRUP D'INFANTS ASSIGNAT. HORARI PARCIAL DE 12,30 A 15 H. APROX. SOU SEGONS CONVENI DEL LLEURE.<br> Datos de contacto: <br>CÓDIGO DE OFERTA: 092018033979 La inscripción a esta oferta se efectúa a través del portal Feina Activa (https://feinaactiva.gencat.cat/web/guest/home ), donde encontrará más información sobre los detalles del puesto de trabajo. Puede acceder a la oferta indicando la referencia (Referencia número:4361060) en la búsqueda avanzada de Feina Activa. Para optar a las ofertas de este portal, se precisa una inscripción previa en él.",NA,False,1,Sin estudios,NA,NA,Sin estudios,NA,False,2018-11-03T06:10:17Z,2018-11-03T00:00:00Z,2018-11-02T00:00:00Z,2018-11-03T22:40:25Z,1672465098,3,INDIFERENTE,"41.3102463,1.8114185",NA,NA,NA,SNE,724,ESPAÑA,ESPAÑA,8,BARCELONA,['BARCELONA'],BARCELONA,NA,NA,1.1720339,Activa,1,13005,EDUCACIÓN INFANTIL,EDUCACIÓN INFANTIL,NA,3,MONITORS/ES MENJADOR OLIVELLA (SUPLèNCIES),1,#,NA,NA,NA
